timestamp,configuration_id,run_id,ablation_mode,p,gamma,tau_e,delay_s,packet_loss,sensor_noise,pose_rmse,map_alignment_rmse,fusion_time_ms,theta_mean,theta_std,false_constraint_acceptance_rate,map_consistency_score,accepted_constraints,success
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0_noise0p1,2,decentralized_only,3.0,1.0,0.5,2.0,0.0,0.1,0.3222051624165613,0.19575514880428138,9.14534203272039,0.12513275921597722,0.005171346677688245,0.18939126028492526,0.7568970361244873,16,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0_noise0p1,3,decentralized_only,3.0,1.0,0.5,2.0,0.0,0.1,0.3278564180049937,0.20322065214567642,9.832714865430903,0.12686808803140312,0.004598750386850676,0.18901559630296183,0.7495254487785832,19,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0_noise0p1,4,decentralized_only,3.0,1.0,0.5,2.0,0.0,0.1,0.3289566553276581,0.20337849918829923,9.665604540267905,0.12608160875741484,0.003662801854705046,0.18918585333619484,0.7493250374776521,24,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0_noise0p1,5,decentralized_only,3.0,1.0,0.5,2.0,0.0,0.1,0.3260062651830683,0.19431670204574647,9.90876345256245,0.12833268322383815,0.004021212351554026,0.18869854073570352,0.7585086627703277,12,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0_noise0p2,1,decentralized_only,3.0,1.0,0.5,2.0,0.0,0.2,0.3597713240806659,0.21973795800889384,9.430417532265512,0.12399191715848279,0.004843097773060219,0.20687806884385265,0.728542524780143,16,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0_noise0p2,2,decentralized_only,3.0,1.0,0.5,2.0,0.0,0.2,0.3588432246649268,0.2116669275334289,8.479108519919672,0.12302793852890412,0.005212560135791118,0.20710572203701397,0.7365566419573176,10,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0_noise0p2,3,decentralized_only,3.0,1.0,0.5,2.0,0.0,0.2,0.35929476104254066,0.21944298620635616,9.241984252062498,0.1224724688517726,0.005312034771391721,0.20723690175596535,0.7287477883546525,18,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0_noise0p2,4,decentralized_only,3.0,1.0,0.5,2.0,0.0,0.2,0.35827227794695515,0.21684790092311731,9.542601524045565,0.12224716592652944,0.005250435793649535,0.2072901092947908,0.7313295717531849,14,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0_noise0p2,5,decentralized_only,3.0,1.0,0.5,2.0,0.0,0.2,0.35277420020048494,0.2114305701122144,9.936785717544568,0.12257862106861443,0.0058027876902622365,0.20721183284843597,0.7367664716756767,21,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0_noise0p3,1,decentralized_only,3.0,1.0,0.5,2.0,0.0,0.3,0.3844634941072516,0.22229970831149462,9.582121260853476,0.11730742489343896,0.007449652964461639,0.2258280684152626,0.7212432745846897,16,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0_noise0p3,2,decentralized_only,3.0,1.0,0.5,2.0,0.0,0.3,0.38666379677263246,0.23209748882855877,10.083082509724619,0.11609123105318069,0.007558639253512921,0.22613921944735424,0.7113677063096027,20,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0_noise0p3,3,decentralized_only,3.0,1.0,0.5,2.0,0.0,0.3,0.3898914271160929,0.23454518725104598,8.795182332261257,0.11712693708748387,0.00828013046831915,0.22587424441553808,0.7089862516450695,23,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0_noise0p3,4,decentralized_only,3.0,1.0,0.5,2.0,0.0,0.3,0.39318032740057773,0.2316874960071481,9.741113691816489,0.11535249472599941,0.008539232326658514,0.2263282177493003,0.7117304495555268,24,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0_noise0p3,5,decentralized_only,3.0,1.0,0.5,2.0,0.0,0.3,0.3769451856288383,0.22450866724550525,9.9260366978109,0.11781585333060089,0.006963525873422393,0.2256979920838991,0.71906683473352,20,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p1_noise0p1,1,decentralized_only,3.0,1.0,0.5,2.0,0.1,0.1,0.3559493346850067,0.21920958270313284,9.559858866448856,0.12541072029837746,0.00432939933411265,0.18933108726980727,0.7334576454794154,21,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p1_noise0p1,2,decentralized_only,3.0,1.0,0.5,2.0,0.1,0.1,0.3510335977215117,0.20060885791755018,10.152337459200078,0.12516534964876738,0.0046753735420614175,0.18938420510803486,0.752045090805441,24,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p1_noise0p1,3,decentralized_only,3.0,1.0,0.5,2.0,0.1,0.1,0.3407867907344268,0.21185313551655827,9.59173701831869,0.12479728622630007,0.0046200600217594446,0.18946388347773055,0.7407808936140091,19,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p1_noise0p1,4,decentralized_only,3.0,1.0,0.5,2.0,0.1,0.1,0.34745227382806626,0.2058693556800213,9.57797071365742,0.1254086474847587,0.003853461811550427,0.18933153599249947,0.7467977603218539,17,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p1_noise0p1,5,decentralized_only,3.0,1.0,0.5,2.0,0.1,0.1,0.3430423314400462,0.2052743060215261,9.594870627726001,0.12484279034639473,0.004414607285489953,0.18945403274581246,0.7473621857920208,15,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p1_noise0p2,1,decentralized_only,3.0,1.0,0.5,2.0,0.1,0.2,0.37546340924592936,0.22252195575392394,9.622337841887486,0.1200192417318525,0.005339589174740003,0.2078162558726057,0.7255239802779246,23,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p1_noise0p2,2,decentralized_only,3.0,1.0,0.5,2.0,0.1,0.2,0.36972638969835303,0.2273813422646213,11.208533188259628,0.12154420154209716,0.0057885317944515935,0.20745612136381833,0.7207546273944241,19,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p1_noise0p2,3,decentralized_only,3.0,1.0,0.5,2.0,0.1,0.2,0.383139734174634,0.2245659814521985,8.772412368004389,0.12086762588169742,0.007052890526167961,0.20761590147177833,0.7235300431798569,15,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p1_noise0p2,4,decentralized_only,3.0,1.0,0.5,2.0,0.1,0.2,0.3797737512908722,0.22947891222622777,10.441384806649049,0.12112512143006458,0.005845905393025323,0.20755509132307592,0.7186323149430033,24,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p1_noise0p2,5,decentralized_only,3.0,1.0,0.5,2.0,0.1,0.2,0.36996246176837205,0.21580458462988092,9.83359142716138,0.12075141242862149,0.00549118621875817,0.20764334644085672,0.7322845787599048,17,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p1_noise0p3,1,decentralized_only,3.0,1.0,0.5,2.0,0.1,0.3,0.41142783377533987,0.24566873808750844,9.643493540497053,0.1153965905558466,0.007776104246317019,0.2263169362721922,0.6977520278444435,18,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p1_noise0p3,2,decentralized_only,3.0,1.0,0.5,2.0,0.1,0.3,0.39791796160440673,0.2306522095044094,8.976303527355425,0.11568190051411721,0.007154364100715815,0.22624394257246822,0.7127868048524735,8,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p1_noise0p3,3,decentralized_only,3.0,1.0,0.5,2.0,0.1,0.3,0.4114976325839768,0.24419414802308317,8.802264313613845,0.11502233636441066,0.007812691958130778,0.2264126854645292,0.6992026806107845,16,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p1_noise0p3,4,decentralized_only,3.0,1.0,0.5,2.0,0.1,0.3,0.4024996993125795,0.2300647275108549,9.913551697483031,0.11363204510995083,0.008412249004378381,0.22676837757907017,0.7132431780943775,22,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p1_noise0p3,5,decentralized_only,3.0,1.0,0.5,2.0,0.1,0.3,0.4119636900368603,0.24735818667617118,9.906344055913982,0.1140825259912908,0.009251729678191241,0.22665312655038813,0.6959785316862318,14,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p3_noise0p1,1,decentralized_only,3.0,1.0,0.5,2.0,0.3,0.1,0.38793691867133223,0.22672134935206298,10.195319413289676,0.12182896298129307,0.004737202823225289,0.19010646609380968,0.7257520341244845,18,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p3_noise0p1,2,decentralized_only,3.0,1.0,0.5,2.0,0.3,0.1,0.38325886492638167,0.22667961886253807,10.107897084929688,0.12170838211885132,0.0056298914681160075,0.19013256943891105,0.7257872387777342,14,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p3_noise0p1,3,decentralized_only,3.0,1.0,0.5,2.0,0.3,0.1,0.3980712266862465,0.23267936856355353,10.085017870190859,0.12185108816103159,0.006000286349621993,0.19010167643489986,0.7197952123277215,15,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p3_noise0p1,4,decentralized_only,3.0,1.0,0.5,2.0,0.3,0.1,0.39940542046583016,0.23459405765133387,10.40163388385772,0.12194909217304262,0.0054144881013481125,0.19008046052637972,0.7178858272170712,12,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p3_noise0p1,5,decentralized_only,3.0,1.0,0.5,2.0,0.3,0.1,0.3894634956126072,0.22836021485350838,10.312122185294774,0.12194465787731411,0.005296224832112892,0.19008142046271906,0.7241194300308118,19,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p3_noise0p2,1,decentralized_only,3.0,1.0,0.5,2.0,0.3,0.2,0.4191985194690589,0.24858262456511487,10.236306195189998,0.11813738408546026,0.006875999550883917,0.20826067537437767,0.6993522065912907,15,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p3_noise0p2,2,decentralized_only,3.0,1.0,0.5,2.0,0.3,0.2,0.4117718765577544,0.24185385396733758,10.346570358358754,0.11768707424775024,0.006487588836247224,0.20836702054565126,0.7060543908962496,9,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p3_noise0p2,3,decentralized_only,3.0,1.0,0.5,2.0,0.3,0.2,0.422503639709329,0.24341185121793496,10.322105396938792,0.11690047539606381,0.006832970363114117,0.20855278373046554,0.7044499528494487,8,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p3_noise0p2,4,decentralized_only,3.0,1.0,0.5,2.0,0.3,0.2,0.4228939042871392,0.2473875033774812,10.129401686423895,0.11693857793394588,0.007719363873914646,0.20854378543511928,0.700476550263739,16,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p3_noise0p2,5,decentralized_only,3.0,1.0,0.5,2.0,0.3,0.2,0.42131574168092156,0.25017463524814526,9.790103184450508,0.11624381969530799,0.006329052323330821,0.20870785954075602,0.6976483998666657,19,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p3_noise0p3,1,decentralized_only,3.0,1.0,0.5,2.0,0.3,0.3,0.44958793901680083,0.2740017163938842,10.103962134196317,0.11098873836582265,0.008966364541800836,0.22744464117648788,0.6691371233119938,10,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p3_noise0p3,2,decentralized_only,3.0,1.0,0.5,2.0,0.3,0.3,0.4535727030864383,0.27094816775223785,9.965947743569833,0.10985582336177577,0.009369742455603002,0.2277344861511233,0.6721182107099813,8,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p3_noise0p3,3,decentralized_only,3.0,1.0,0.5,2.0,0.3,0.3,0.45046529466600166,0.2661949567689188,9.784199216978832,0.10936805208040686,0.00989547858439348,0.22785927755574867,0.676840223842144,14,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p3_noise0p3,4,decentralized_only,3.0,1.0,0.5,2.0,0.3,0.3,0.45390931641775756,0.26130298949453507,10.578854306268587,0.10891961235023592,0.008044310801097408,0.22797400637631562,0.681703508911386,19,1
20260604_105425,decentralized_only_p3_gamma1_delay2_loss0p3_noise0p3,5,decentralized_only,3.0,1.0,0.5,2.0,0.3,0.3,0.4452945391325812,0.26727896811041296,10.141882433199214,0.11146728104150785,0.008296959651208639,0.22732221081834064,0.6758904791850019,18,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0_noise0p1,1,decentralized_only,4.0,0.1,0.5,0.0,0.0,0.1,0.2550100723892365,0.13873557100807196,7.529840342422615,0.9857827847661098,0.00928267721259109,0.003077742753832548,0.8604949933034699,168,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0_noise0p1,2,decentralized_only,4.0,0.1,0.5,0.0,0.0,0.1,0.24235390586567546,0.1260127024418958,8.621229694926827,0.9871152948221101,0.006602810411695215,0.0027892809769095982,0.8732899773138768,159,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0_noise0p1,3,decentralized_only,4.0,0.1,0.5,0.0,0.0,0.1,0.2529290940723715,0.1410106451091795,8.24811199167579,0.9865068887670035,0.009427297448700148,0.0029209887197190728,0.8582591077108908,167,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0_noise0p1,4,decentralized_only,4.0,0.1,0.5,0.0,0.0,0.1,0.2615082799447229,0.14283417047263977,8.223529487726934,0.9868849721555335,0.0076044600546515415,0.0028391412277701078,0.8564560442204177,161,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0_noise0p1,5,decentralized_only,4.0,0.1,0.5,0.0,0.0,0.1,0.2504148321100955,0.13905274676548263,7.063204112979078,0.9867580340872717,0.012839477269817295,0.0028666207807874233,0.8602305980393206,163,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0_noise0p2,1,decentralized_only,4.0,0.1,0.5,0.0,0.0,0.2,0.27407586936470807,0.15155222724262093,8.357773252547512,0.9761242654400788,0.01279320503324366,0.00563849347367099,0.8470381493889613,162,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0_noise0p2,2,decentralized_only,4.0,0.1,0.5,0.0,0.0,0.2,0.29349176901078833,0.15857345311065507,7.75230992485738,0.9731561435554063,0.019527610611392746,0.006339445137955259,0.8398416856048561,162,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0_noise0p2,3,decentralized_only,4.0,0.1,0.5,0.0,0.0,0.2,0.28432037019024464,0.16081451944106345,7.950868901282148,0.975511540276926,0.01871414217051238,0.005783194648201157,0.8377396818968862,155,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0_noise0p2,4,decentralized_only,4.0,0.1,0.5,0.0,0.0,0.2,0.2796204904061297,0.1508281406656774,8.101241313334059,0.9718694678742229,0.017131675766997104,0.006643306466823518,0.8475110327176167,159,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0_noise0p2,5,decentralized_only,4.0,0.1,0.5,0.0,0.0,0.2,0.2962355534720245,0.1613514539153748,7.445247192399526,0.9710868243445154,0.02366944594448962,0.006828135562799235,0.8369415121939253,161,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0_noise0p3,1,decentralized_only,4.0,0.1,0.5,0.0,0.0,0.3,0.31530608009120115,0.17760706861870248,8.240849043281697,0.9383507683985168,0.038506484374176066,0.015772339412923452,0.8184498465280666,159,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0_noise0p3,2,decentralized_only,4.0,0.1,0.5,0.0,0.0,0.3,0.32333816714454594,0.18047971470580146,9.02143514508165,0.9471457195127034,0.03506158147623143,0.013522239119869953,0.816139725514231,158,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0_noise0p3,3,decentralized_only,4.0,0.1,0.5,0.0,0.0,0.3,0.3212062565662186,0.17333459154246197,8.098029272879348,0.9462527587515179,0.03218973702797461,0.013750694201011653,0.8232277349072851,159,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0_noise0p3,4,decentralized_only,4.0,0.1,0.5,0.0,0.0,0.3,0.31143420720868586,0.18293123733426014,7.755822007026351,0.9429789580943961,0.0345734226285711,0.01458826336112969,0.8134216968254574,156,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0_noise0p3,5,decentralized_only,4.0,0.1,0.5,0.0,0.0,0.3,0.3164472801468134,0.17240970440515033,8.20013287006635,0.9418223299605302,0.037587486345232346,0.014884175102897962,0.8238692518191252,154,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p1_noise0p1,1,decentralized_only,4.0,0.1,0.5,0.0,0.1,0.1,0.2819283553291237,0.15305015304488048,7.593246901065628,0.9843331262980115,0.009152194767107638,0.0033915648190064687,0.846101955750368,145,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p1_noise0p1,2,decentralized_only,4.0,0.1,0.5,0.0,0.1,0.1,0.27384547364277206,0.1483750626075366,8.264996266737349,0.9857646616506202,0.007749524149039832,0.003081666045873749,0.8508545208809949,148,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p1_noise0p1,3,decentralized_only,4.0,0.1,0.5,0.0,0.1,0.1,0.28244218487731265,0.1597605131590719,8.274757990912537,0.9857492586565764,0.010832122279538295,0.0030850004860243484,0.839468236719422,153,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p1_noise0p1,4,decentralized_only,4.0,0.1,0.5,0.0,0.1,0.1,0.271343821898157,0.1542939747711433,8.412650237182437,0.9862171166916347,0.010230945128507871,0.00298371857859492,0.844960095584208,149,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p1_noise0p1,5,decentralized_only,4.0,0.1,0.5,0.0,0.1,0.1,0.26781625496570605,0.14522131177771813,8.283138688934363,0.982598687579713,0.011584702432849783,0.0037670361127437237,0.8538369291940959,146,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p1_noise0p2,1,decentralized_only,4.0,0.1,0.5,0.0,0.1,0.2,0.29741089295944506,0.15724916700591915,7.547655216115514,0.9681488402154461,0.02246214960702803,0.007521969894720245,0.8408703405204008,142,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p1_noise0p2,2,decentralized_only,4.0,0.1,0.5,0.0,0.1,0.2,0.30585414744801853,0.16561959370288196,7.601745864751953,0.9638821488850836,0.025395256197813573,0.008529591719298651,0.8322480083672934,140,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p1_noise0p2,3,decentralized_only,4.0,0.1,0.5,0.0,0.1,0.2,0.31770985379753486,0.17321010942072224,7.809633353373314,0.9671938278545187,0.02324795389447859,0.007747505613876866,0.8248530141758086,146,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p1_noise0p2,4,decentralized_only,4.0,0.1,0.5,0.0,0.1,0.2,0.3033100578651597,0.1664159505787641,8.51991580817213,0.9682900811487417,0.024057411517435817,0.0074886144359131565,0.8317118958122576,141,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p1_noise0p2,5,decentralized_only,4.0,0.1,0.5,0.0,0.1,0.2,0.31278041312673494,0.16900097433119682,8.180171040941977,0.9664152100029015,0.024878979249346067,0.007931384005714772,0.8290161796673744,134,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p1_noise0p3,1,decentralized_only,4.0,0.1,0.5,0.0,0.1,0.3,0.32839305816727404,0.1741063587370581,8.535362390220119,0.9517813214332957,0.030254728773750388,0.012336266724505617,0.8228095745818155,141,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p1_noise0p3,2,decentralized_only,4.0,0.1,0.5,0.0,0.1,0.3,0.3470853943313794,0.18980205896396785,8.699475933839482,0.9397175731739306,0.03200602736154828,0.015422656079181604,0.8063422770162367,147,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p1_noise0p3,3,decentralized_only,4.0,0.1,0.5,0.0,0.1,0.3,0.34216933189983434,0.1854230861681605,7.626566883050054,0.9406374420369926,0.04163570991573862,0.01518731682925581,0.8107800846245256,136,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p1_noise0p3,4,decentralized_only,4.0,0.1,0.5,0.0,0.1,0.3,0.3362357229085962,0.18860284178221132,7.772839949359472,0.938461795041972,0.04208871369548872,0.015743934356461875,0.8074611746286732,142,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p1_noise0p3,5,decentralized_only,4.0,0.1,0.5,0.0,0.1,0.3,0.3295943496219112,0.18523807657521155,7.9698862746789265,0.938170905461868,0.03458719191019249,0.01581835554663569,0.8108073345381296,143,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p3_noise0p1,1,decentralized_only,4.0,0.1,0.5,0.0,0.3,0.1,0.32328403463998984,0.1788168154149823,8.006713522472984,0.9791380761858149,0.012736824304316769,0.004516189267294781,0.820054137268194,109,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p3_noise0p1,2,decentralized_only,4.0,0.1,0.5,0.0,0.3,0.1,0.3090450375544904,0.1762217798611221,9.00146075822523,0.9780483901293777,0.011701614729786938,0.0047520845047923106,0.8225901990126798,114,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p3_noise0p1,3,decentralized_only,4.0,0.1,0.5,0.0,0.3,0.1,0.32440253821996495,0.18487644859277105,8.468475835459007,0.9751755358642329,0.013995951548787055,0.005373999996110863,0.8137800514082012,109,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p3_noise0p1,4,decentralized_only,4.0,0.1,0.5,0.0,0.3,0.1,0.3145990674797019,0.17226144986841008,8.002309124511813,0.9761985778722106,0.015565633733924873,0.0051525318622238385,0.826450417166034,108,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p3_noise0p1,5,decentralized_only,4.0,0.1,0.5,0.0,0.3,0.1,0.32855920367273833,0.18388942034062414,8.563746854482856,0.977294697415003,0.01392976401609791,0.004915243903600158,0.8148817686834758,121,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p3_noise0p2,1,decentralized_only,4.0,0.1,0.5,0.0,0.3,0.2,0.36577869512483274,0.19873038620327507,8.86126497123852,0.9590516219508055,0.024879769939303555,0.009670368960097769,0.7988520215567004,110,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p3_noise0p2,2,decentralized_only,4.0,0.1,0.5,0.0,0.3,0.2,0.36242307827467724,0.20104129890515102,7.929886028575603,0.9575515977474486,0.02399208218773025,0.010024614675962542,0.7964525474258584,109,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p3_noise0p2,3,decentralized_only,4.0,0.1,0.5,0.0,0.3,0.2,0.35708273726053746,0.19574440587165906,7.769214400186348,0.9603187517095062,0.023930700790966822,0.009371123596283015,0.8019128132292701,110,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p3_noise0p2,4,decentralized_only,4.0,0.1,0.5,0.0,0.3,0.2,0.3558982703736712,0.1896899838285014,7.421597218273638,0.9612712839544397,0.02184154566826574,0.009146173581319512,0.8080234727761687,114,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p3_noise0p2,5,decentralized_only,4.0,0.1,0.5,0.0,0.3,0.2,0.34583713591704035,0.1938151149413607,8.209528831374987,0.9614370653272634,0.018695517676822215,0.009107022652313482,0.8039081293955609,102,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p3_noise0p3,1,decentralized_only,4.0,0.1,0.5,0.0,0.3,0.3,0.377047900496379,0.20628681628960574,8.19523977550602,0.9271692882387703,0.03938781521277625,0.018633009296993006,0.789054931386146,108,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p3_noise0p3,2,decentralized_only,4.0,0.1,0.5,0.0,0.3,0.3,0.3953129065724397,0.22504164830905546,8.384053639704257,0.9241812084230419,0.041998068486764406,0.01939747963704897,0.7701089817816823,106,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p3_noise0p3,3,decentralized_only,4.0,0.1,0.5,0.0,0.3,0.3,0.3828919784438066,0.21417395923564794,8.672803043003524,0.9211933357406038,0.04394300202666492,0.020161896984123923,0.7807855665183211,102,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p3_noise0p3,4,decentralized_only,4.0,0.1,0.5,0.0,0.3,0.3,0.375372682885185,0.20970910747248891,8.311201045309552,0.914549411150131,0.05035246243368019,0.021861678651350486,0.7848254728646734,103,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0_loss0p3_noise0p3,5,decentralized_only,4.0,0.1,0.5,0.0,0.3,0.3,0.37884315221789333,0.20845439456844433,8.245639377323798,0.9130894795731855,0.04716514579531933,0.02223518754599621,0.7859868085450566,110,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0p5_loss0_noise0p1,1,decentralized_only,4.0,0.1,0.5,0.5,0.0,0.1,0.26335612086874516,0.1485660689313472,8.498714910497531,0.9394113903103073,0.009114906603138958,0.013116222225624675,0.8481548755122467,159,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0p5_loss0_noise0p1,2,decentralized_only,4.0,0.1,0.5,0.5,0.0,0.1,0.26691206027514525,0.15208495823980261,8.028564144782997,0.9373010765250921,0.009943095925130555,0.013573062953848065,0.8445217760217354,154,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0p5_loss0_noise0p1,3,decentralized_only,4.0,0.1,0.5,0.5,0.0,0.1,0.27488511224569,0.15823534127358344,7.865634529316771,0.9388599747969786,0.007611688067120862,0.013235592655950076,0.8384557605624291,148,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0p5_loss0_noise0p1,4,decentralized_only,4.0,0.1,0.5,0.5,0.0,0.1,0.2684239263685886,0.15285697184313166,8.040015570443416,0.9391508276126214,0.009166167894069046,0.013172628838419726,0.8438498709472635,153,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0p5_loss0_noise0p1,5,decentralized_only,4.0,0.1,0.5,0.5,0.0,0.1,0.2686126289119556,0.15060977144571175,8.784300138441855,0.9378784615033109,0.008756535586644354,0.01344807065376326,0.8460282108908475,157,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0p5_loss0_noise0p2,1,decentralized_only,4.0,0.1,0.5,0.5,0.0,0.2,0.3010172957326383,0.16193061594075558,8.45248854757704,0.9279950221285937,0.018748042803331904,0.0170046955741113,0.8338182101657166,152,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0p5_loss0_noise0p2,2,decentralized_only,4.0,0.1,0.5,0.5,0.0,0.2,0.29389144210995627,0.16916448665702427,8.11175807784447,0.9239543320108463,0.01789960347088938,0.01795894495231853,0.8263457771048961,148,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0p5_loss0_noise0p2,3,decentralized_only,4.0,0.1,0.5,0.5,0.0,0.2,0.3009923505973947,0.17080463455292041,9.501024272278848,0.9241691033869636,0.01751650117057281,0.017908224544134682,0.824718309311046,150,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0p5_loss0_noise0p2,4,decentralized_only,4.0,0.1,0.5,0.5,0.0,0.2,0.30592903342340866,0.1681924587249687,8.629487610019353,0.9255381963079935,0.014461551801568552,0.017584899559904252,0.8274113163850553,153,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0p5_loss0_noise0p2,5,decentralized_only,4.0,0.1,0.5,0.5,0.0,0.2,0.29441746503278193,0.1602843306964008,8.575601470906864,0.9212249833663723,0.019403561922373146,0.018603507928197524,0.8350647923215498,157,1
20260604_105425,decentralized_only_p4_gamma0p1_delay0p5_loss0_noise0p3,1,decentralized_only,4.0,0.1,0.5,0.5,0.0,0.3,0.34378484488787336,0.1977220908574509,8.652076283515903,0.8992897351371354,0.03134858645822311,0.02576571416251528,0.7958364806019204,151,1
